"player_id","player_name","position","recent_team","season","week","completions","attempts","passing_yards","passing_tds","interceptions","sacks","sack_yards","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_2pt_conversions","pacr","dakota","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","racr","target_share","air_yards_share","wopr","special_teams_tds","fantasy_points","fantasy_points_ppr","opponent_team"
"00-0027061","Jared Cook","TE","NO",2020,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,51,1,0,0,60,12,3,5.79011110775173,0,0.85,0.170731707317073,0.315789473684211,0.477150192554557,0,11.1,16.1,NA
"00-0027061","Jared Cook","TE","NO",2020,9,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,30,0,1,1,31,7,1,-3.2981752990862,0,0.967741935483871,0.0882352941176471,0.165775401069519,0.248395721925134,0,1,3,NA
"00-0027061","Jared Cook","TE","NO",2020,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,33,0,0,-2.2264986988157,0,0,0.0869565217391304,0.320388349514563,0.35470662726889,0,0,0,NA
"00-0027061","Jared Cook","TE","NO",2020,11,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,6,0,0,0,6,0,1,2.06272326214821,0,1,0.0434782608695652,0.0422535211267606,0.0947948560930802,0,0.6,1.6,NA
"00-0027061","Jared Cook","TE","NO",2020,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,41,0,0,-1.17728116968647,0,0,0.142857142857143,0.398058252427184,0.492926490984743,0,0,0,NA
"00-0027061","Jared Cook","TE","NO",2020,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,28,1,0,0,47,1,3,1.90847563749412,0,0.595744680851064,0.135135135135135,0.156666666666667,0.312369369369369,0,8.8,11.8,NA
"00-0027061","Jared Cook","TE","NO",2020,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,37,1,0,0,41,11,2,5.09685807925416,0,0.902439024390244,0.108108108108108,0.171548117154812,0.28224584417053,0,9.7,12.7,NA
"00-0027061","Jared Cook","TE","NO",2020,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,29,0,0,0,82,7,1,1.84781924751587,0,0.353658536585366,0.151515151515152,0.330645161290323,0.458724340175953,0,2.9,4.9,NA
"00-0027061","Jared Cook","TE","NO",2020,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,82,0,0,0,55,39,3,2.73870947639807,0,1.49090909090909,0.142857142857143,0.212355212355212,0.362934362934363,0,8.2,11.2,NA
"00-0027061","Jared Cook","TE","NO",2020,17,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,43,1,0,0,50,8,3,3.68729916556753,0,0.86,0.172413793103448,0.256410256410256,0.438107869142352,0,10.3,14.3,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,11,0,0,0,22,16,0,-0.568099668016657,0,0.5,0.0882352941176471,0.0753424657534247,0.185092667203868,0,1.1,3.1,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,18,0,0,-7.23708908772096,0,0,0.0285714285714286,0.0769230769230769,0.0967032967032967,0,0,0,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,7,48,0,0,0,41,28,3,3.84060585859697,0,1.17073170731707,0.194444444444444,0.130990415335463,0.383359957401491,0,4.8,10.8,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,29,0,0,0,70,0,1,1.49477709550411,0,0.414285714285714,0.0666666666666667,0.163934426229508,0.214754098360656,0,2.9,3.9,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,52,0,0,0,37,33,2,2.40605697178946,0,1.40540540540541,0.146341463414634,0.0966057441253264,0.28713621600968,0,5.2,8.2,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,78,1,0,0,91,25,4,6.27717210171977,0,0.857142857142857,0.296296296296296,0.393939393939394,0.72020202020202,0,13.8,18.8,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,62,1,1,0,105,12,3,3.83469687594334,0,0.59047619047619,0.195121951219512,0.282258064516129,0.490263571990559,0,12.2,17.2,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,41,1,0,0,27,14,3,3.68067566625541,0,1.51851851851852,0.1,0.0741758241758242,0.201923076923077,0,10.1,14.1,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,9,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,6,2,0,0,0,63,2,0,-7.81667878542794,0,0.0317460317460317,0.162162162162162,0.172602739726027,0.364065161051462,0,0.2,1.2,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,51,1,0,0,68,25,2,5.98186473324313,0,0.75,0.0789473684210526,0.215873015873016,0.26953216374269,0,11.1,13.1,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,11,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,6,25,0,0,0,59,6,1,-0.8224747236236,0,0.423728813559322,0.127659574468085,0.14047619047619,0.289822695035461,0,2.5,4.5,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,7,106,0,0,0,74,40,3,6.1029571858968,0,1.43243243243243,0.170731707317073,0.188775510204082,0.388240418118467,0,10.6,16.6,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,2,1,0,0,31,0,1,-0.640392181347124,0,0.0645161290322581,0.0909090909090909,0.135964912280702,0.231539074960128,0,6.2,7.2,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,7,29,0,0,0,58,14,2,-0.3387912849176,0,0.5,0.162790697674419,0.18125,0.371061046511628,0,2.9,5.9,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,58,2,0,0,48,10,2,6.23923187935725,0,1.20833333333333,0.0487804878048781,0.102783725910064,0.145119339844362,0,17.8,19.8,NA
"00-0027656","Rob Gronkowski","TE","TB",2020,17,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,29,0,0,0,33,21,2,0.679385916911997,0,0.878787878787879,0.105263157894737,0.0763888888888889,0.211366959064327,0,2.9,4.9,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,7,25,1,0,0,37,13,2,-0.0138976328016724,0,0.675675675675676,0.194444444444444,0.106017191977077,0.365878701050621,0,8.5,11.5,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,18,0,0,0,15,3,1,1.93164251628332,0,1.2,0.0357142857142857,0.0627615062761506,0.097504482964734,0,1.8,2.8,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,10,60,2,1,0,63,25,5,0.736884563608328,0,0.952380952380952,0.204081632653061,0.12,0.390122448979592,0,18,24,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,33,0,0,0,26,12,3,1.70156649505952,0,1.26923076923077,0.119047619047619,0.0697050938337802,0.227364994255075,0,3.3,7.3,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,33,1,0,0,67,2,2,3.33964705944527,0,0.492537313432836,0.119047619047619,0.201201201201201,0.319412269412269,0,9.3,12.3,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,34,0,0,0,34,12,4,0.506311658139391,0,1,0.222222222222222,0.165853658536585,0.449430894308943,0,3.4,8.4,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,31,0,0,0,24,24,1,-3.40220198518364,0,1.29166666666667,0.157894736842105,0.0591133004926108,0.278221415607985,0,3.1,8.1,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,7,13,0,0,0,55,0,1,-5.88467231934192,0,0.236363636363636,0.170731707317073,0.168711656441718,0.374195720484812,0,1.3,3.3,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,9,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,6,55,1,0,0,14,41,3,3.21609470661497,0,3.92857142857143,0.127659574468085,0.0457516339869281,0.223515505492977,0,11.5,17.5,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,22,0,0,-1.23823537956923,0,0,0.0689655172413793,0.0932203389830508,0.168702513150205,0,0,0,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,32,0,0,0,43,7,3,1.79604615160497,0,0.744186046511628,0.0909090909090909,0.113157894736842,0.215574162679426,0,3.2,6.2,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,19,0,0,-0.400258344598114,0,0,0.0303030303030303,0.089622641509434,0.108190394511149,0,0,0,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,23,1,0,0,1,22,2,2.1492682248354,0,23,0.121212121212121,0.00694444444444444,0.186679292929293,0,8.3,12.3,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,25,0,0,0,26,13,1,0.925963221699931,0,0.961538461538462,0.142857142857143,0.155688622754491,0.323267750213858,0,2.5,4.5,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,69,2,0,0,72,20,4,6.96886809432181,0,0.958333333333333,0.138888888888889,0.244897959183673,0.379761904761905,0,18.9,22.9,NA
"00-0027696","Jimmy Graham","TE","CHI",2020,17,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,5,0,0,0,1,4,0,-4.40648555749794,0,5,0.0487804878048781,0.00398406374501992,0.075959576328831,0,0.5,2.5,NA
"00-0027981","Kyle Rudolph","TE","MIN",2020,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,28,0,0,0,22,6,1,2.42101715924792,0,1.27272727272727,0.08,0.0823970037453183,0.177677902621723,0,2.8,4.8,NA
"00-0027981","Kyle Rudolph","TE","MIN",2020,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,25,0,0,-0.755953330080956,0,0,0.0434782608695652,0.0946969696969697,0.131505270092227,0,0,0,NA
"00-0027981","Kyle Rudolph","TE","MIN",2020,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,11,1,0,0,6,9,1,0.0015106966602616,0,1.83333333333333,0.12,0.0266666666666667,0.198666666666667,0,7.1,9.1,NA
"00-0027981","Kyle Rudolph","TE","MIN",2020,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,27,0,0,0,18,9,1,1.77868273458444,0,1.5,0.0952380952380952,0.0645161290322581,0.188018433179723,0,2.7,4.7,NA
"00-0027981","Kyle Rudolph","TE","MIN",2020,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,10,0,0,0,16,5,1,-0.259914765163558,0,0.625,0.0526315789473684,0.0601503759398496,0.121052631578947,0,1,2,NA
"00-0027981","Kyle Rudolph","TE","MIN",2020,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,47,0,0,0,30,23,2,2.84360657999059,0,1.56666666666667,0.114285714285714,0.0903614457831325,0.234681583476764,0,4.7,7.7,NA
